row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,10Y_point1mg.mzML Peak area,1N_point1mg.mzML Peak area,3N_point1mg.mzML Peak area,4135_1_80.mzML Peak area,4135_2_80.mzML Peak area,4135_3_80.mzML Peak area,4135_4_80.mzML Peak area,4136_1_80.mzML Peak area,4136_2_80.mzML Peak area,4136_3_80.mzML Peak area,4136_4_80.mzML Peak area,4138_1_80.mzML Peak area,4138_2_80.mzML Peak area,4138_3_80.mzML Peak area,4138_4_80.mzML Peak area,4N_point1mg.mzML Peak area,5050_1_80.mzML Peak area,5050_2_80.mzML Peak area,5050_3_80.mzML Peak area,5050_4_80.mzML Peak area,5051_1_80.mzML Peak area,5051_2_80.mzML Peak area,5051_3_80.mzML Peak area,5051_4_80.mzML Peak area,5N_point1mg.mzML Peak area,6Y_point1mg.mzML Peak area,7Y_point1mg.mzML Peak area,80MeOH_blk1.mzML Peak area,80MeOH_blk_6.mzML Peak area,80_MeOH_blk24.mzML Peak area,80_MeOH_blk3.mzML Peak area,80_MeOH_blk5.mzML Peak area,80_MeOH_blk_10.mzML Peak area,80_MeOH_blk_10_20251016022945.mzML Peak area,80_MeOH_blk_11.mzML Peak area,80_MeOH_blk_12.mzML Peak area,80_MeOH_blk_13.mzML Peak area,80_MeOH_blk_20.mzML Peak area,80_MeOH_blk_21.mzML Peak area,80_MeOH_blk_22.mzML Peak area,80_MeOH_blk_23.mzML Peak area,80_MeOH_blk_4.mzML Peak area,80_MeOH_blk_7.mzML Peak area,80_MeOH_blk_8.mzML Peak area,80_MeOH_blk_9.mzML Peak area,80_MeOHblk_2.mzML Peak area,8Y_point1mg.mzML Peak area,9Y_point1mg.mzML Peak area,Ext_blank_1_1_80.mzML Peak area,Ext_blank_1_2_80.mzML Peak area,Ext_blank_2_1_80.mzML Peak area,Ext_blank_2_2_80.mzML Peak area,mxaF_1_80.mzML Peak area,mxaF_2_80.mzML Peak area,mxaF_3_80.mzML Peak area,mxaF_4_80.mzML Peak area,
1825,1332.5545347312764,1.6850091,,,,69,204,[M+NH4]+,,3,1806;1899;1825,1314.52052,303.50278,583.8483,1385.2776,36467.48,41782.332,51745.098,103124.234,71911.03,39025.85,41421.71,47797.16,39802.01,69425.33,71456.164,49075.77,436.40015,85678.195,56132.68,56436.93,58951.367,73909.87,66822.94,50010.57,39345.08,416.56085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.4252,0,0,0,0,0,60494.504,59400.35,59573.367,57259.0,
1846,672.5602581405785,1.6860424,,,,,,,,,,,2796.8428,19734.947,18589.146,0,0,267.18445,0,0,0,0,253.79254,0,0,0,0,17111.688,0,0,0,0,0,0,0,0,18259.252,4991.16,4898.219,0,0,2681.7256,0,0,0,0,0,0,0,2321.7903,3655.9602,3460.6543,2712.6543,0,0,0,0,0,6695.376,2349.5898,0,0,0,0,365.3433,682.2702,332.01514,284.71683,
1823,917.3462714242136,1.6870469,,,,69,199,[M+Na]+,,3,1868;1844;1823,894.35702,215.3046,375.39856,749.509,77218.4,77605.42,91967.28,98782.82,82906.01,88585.33,78068.17,103081.73,77922.95,81593.7,81441.63,88357.15,773.9581,82883.75,101664.2,63538.875,65393.445,51419.92,64822.88,84409.07,72694.625,630.4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.52618,0,0,0,0,0,58202.395,64168.566,70331.484,63916.496,
1844,877.3536384935588,1.6891731,,,,69,199,[M+H-H2O]+,,2,1844;1823,894.35702,242.09135,657.0921,1424.2476,55204.645,57029.523,80602.195,76616.83,73300.02,67971.85,65657.87,80881.73,58215.9,63337.26,62734.24,70343.88,1221.214,81430.15,93147.08,53551.67,54628.297,67282.89,60219.125,65181.145,63705.61,370.21942,0,0,0,0,0,0,0,0,0,0,30.947145,0,0,0,0,0,0,0,0,0,0,500.977,0,0,0,0,0,24598.34,52582.51,61710.85,46607.094,
1867,455.06431170857417,1.6892624,,,,,,,,,,,10815.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189.4812,3421.6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539.8708,2827.7642,0,0,0,0,220.29999,0,0,0,
1848,1063.4041378697993,1.6894081,,,,69,203,[M+Na]+,,4,1799;1918;1758;1848,1040.41468,0,0,527.9351,34095.344,35354.555,38840.523,41306.812,37463.125,38418.992,35229.207,43993.355,35625.566,34267.836,34702.6,36139.73,0,36141.67,40101.266,27660.732,29358.861,32132.51,28316.922,37199.812,34426.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25674.316,27416.908,29583.25,27483.236,
1866,913.3942267410525,1.6897641,,,,69,197,[M+NH4]+,,2,1809;1866,895.36029,227.95663,0,83.62387,24239.65,31416.512,26692.016,43327.17,6788.3735,41598.527,21462.89,32979.387,34190.715,22341.617,20498.188,20862.584,0,38560.195,23436.79,25217.246,15564.075,20473.365,19595.441,16323.259,10006.218,45.193893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20522.312,16132.759,17471.355,14597.379,
1871,179.06991083727888,1.7005088,,,,69,,,,,,,426.55023,1956.5593,2447.7869,35901.75,98486.18,41676.734,135981.3,44765.703,58638.344,47286.96,96979.03,33979.85,40599.758,49321.67,47987.93,1713.724,70866.81,77489.97,50183.867,51056.62,56509.75,47478.67,59371.703,107979.12,1004.87537,660.4443,536.5875,36.723293,0,413.70786,0,0,0,0,60.629997,0,0,611.2534,688.68994,1184.4376,599.2937,0,0,221.7992,0,0,1430.019,644.37177,0,0,0,0,43506.27,49994.203,57677.406,83545.3,
1875,282.11938926963154,1.7035664,,,,,,,,,,,650.74457,1626.8379,1134.58,96532.84,120568.14,123542.01,98997.58,88039.01,130241.78,102601.2,91172.28,119411.27,65953.92,100894.03,94557.695,904.3199,118083.29,68827.734,114025.78,30767.684,48612.49,76630.99,128004.016,99395.89,1482.554,609.1979,387.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.6425,363.81378,0,0,0,0,94798.59,73337.164,88174.41,91173.586,
1868,912.3908979388893,1.7061862,,,,69,199,[M+NH4]+,,2,1868;1823,894.35702,87.24182,460.625,995.0095,78023.76,84933.16,95991.68,111760.66,86276.7,64026.695,83796.22,115966.73,86554.945,85632.09,83945.1,91491.516,533.44965,88512.42,104061.336,65213.305,66749.27,74186.94,66463.914,86770.35,79713.26,373.16058,0,0,0,52.67884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.22468,0,0,396.49994,0,0,0,0,0,55628.254,60204.457,70874.195,62711.242,
1849,694.5423213678035,1.7075506,,,,,,,,,,,11110.031,24076.785,25353.113,0,0,0,0,0,0,0,0,0,0,0,0,23476.928,0,0,252.1883,0,0,0,0,0,21754.781,11677.0625,10838.769,0,0,6204.704,0,0,0,0,0,181.3801,0,3487.977,8925.907,7194.995,7888.3516,0,0,0,0,0,39494.207,8677.694,0,0,0,0,282.69794,262.62997,0,645.7215,
1874,1042.444692885173,1.7124559,,,,69,202,[M+NH4]+,,2,1874;1882,1024.41053,0,0,119.89643,18004.719,8011.1377,16910.52,25126.455,19973.672,14809.416,18803.023,27314.135,27027.213,9598.41,16553.797,29116.62,0,19443.459,18238.447,5588.1357,14496.292,19638.498,13550.62,28807.355,27729.186,44.250854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15803.144,16608.264,12928.725,22366.23,
1880,1209.4623919304654,1.7139719,,,,69,201,[M+Na]+,,4,1744;1801;1880;1950,1186.47279,162.15533,96.77592,570.0017,39683.688,41833.727,45459.086,53064.37,41519.754,44202.52,41013.258,48389.72,41344.24,39707.094,41603.586,45875.92,71.618805,46888.137,46931.85,30625.28,34298.234,35831.793,35229.11,43447.023,38445.39,170.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.015408,0,0,112.11012,0,0,0,0,0,30285.602,31151.787,36923.67,32294.97,
1857,422.17312352680466,1.7153325,,,,69,207,[M+H-H2O]+,,2,1857;1940,439.17626,0,0,0,9105.469,4898.357,6947.896,7817.902,4751.4,6419.6426,3811.2056,7342.518,3157.171,4161.9697,4007.1777,2516.5166,0,5088.047,3031.1611,3089.711,2356.0842,4258.314,3907.7908,5987.909,6860.5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678.223,4694.514,5342.1797,3557.6252,
1882,1047.399409014179,1.7172458,,,,69,202,[M+Na]+,,2,1874;1882,1024.41053,0,0,70.59495,10893.524,9388.756,15853.252,5725.9478,14665.064,14865.129,14309.714,16609.346,9106.602,7789.2324,12739.013,11797.652,0,3853.7588,9311.624,10640.284,6135.2407,4605.532,9239.267,15467.971,10374.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8805.688,4844.545,3738.5203,11224.596,
1890,1296.5328635519097,1.7176718,,,,69,200,[M+NH4]+,,2,1890;1804,1278.4989,0,0,0,10061.875,12585.302,14242.245,16904.65,10649.651,12402.726,7498.3467,3068.3945,12352.794,11623.257,11794.011,13316.552,0,13836.49,8642.157,5960.001,9325.304,11181.1875,10839.955,12165.405,11170.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10046.674,9319.763,10285.849,2174.8574,
1921,457.1171223201256,1.7222126,,,,,,,,,,,7987.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.6826,2161.8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170.8376,1447.6266,0,0,0,0,0,0,0,0,
1928,389.2640154297755,1.7243435,,,,,,,,,,,0,0,0,215.72424,2589.3833,784.9199,2075.8032,797.483,8620.67,27728.047,4670.458,6028.332,3848.5688,746.10803,393.8823,0,4721.264,676.8265,1277.8391,1407.2129,1540.8196,1768.6433,653.0483,16197.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6526.077,15354.0,14992.867,4693.871,5786.8564,326.9551,589.5625,1557.3099,
1915,233.14932871272882,1.7252753,,,,,,,,,,,636.5088,1922.8132,404.7315,1795.2427,8402.687,2434.0146,2990.9265,2551.3835,10642.522,10892.233,8261.792,6956.8564,6885.754,2731.7302,2262.394,466.50125,5231.607,1508.7333,6683.8696,4848.977,5134.7573,4716.2344,2975.4702,5677.2866,243.11899,212.48174,1441.1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258.4894,181.31554,5154.3447,16838.318,5847.999,10463.364,10981.533,2672.4387,3814.0632,5023.509,
1914,255.1318892868763,1.7320265,,,,,,,,,,,0,0,0,0,176.82297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.166084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196.0662,4476.4937,1834.2628,2623.9941,0,249.02924,0,0,
1942,562.2848798513246,1.734375,,,,56,206,[M+Na]+,,2,1942;1930,539.29552,9618.035,639.66614,1146.0901,251.43744,0,0,0,0,0,0,0,0,0,0,0,1097.8154,0,0,0,0,0,0,0,0,706.3195,960.22144,667.2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040.8516,457.44006,0,0,0,0,0,0,0,0,
1923,404.28651276551506,1.7356026,,,,56,,,,,,,21695.67,1558.6876,1896.2793,0,0,0,0,0,0,0,0,0,0,0,0,1501.0205,0,0,0,0,0,0,0,0,1256.0724,8348.674,5967.5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11726.822,4285.233,0,0,0,0,0,0,0,0,
1933,270.6548637695793,1.7365806,,,,56,205,[M+H]+,,2,1942;1933,269.64771,70069.91,4825.757,7310.3228,0,0,0,0,0,0,0,0,0,0,0,0,5897.375,0,0,0,0,0,0,0,0,4279.9146,27270.988,22343.068,0,0,73.27695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39758.1,15097.131,0,0,0,0,0,0,0,0,
1930,540.3026592015451,1.736781,,,,56,206,[M+H]+,,2,1942;1930,539.29552,25694.033,1923.6759,3099.986,0,0,0,0,0,0,0,0,0,0,0,0,2469.5186,0,0,0,0,0,0,0,0,1858.0035,5776.4883,4433.6113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13624.522,3057.0676,0,0,0,0,0,0,0,0,
1899,1337.510392652726,1.7378547,,,,69,204,[M+Na]+,,3,1825;1899;2177,1314.52052,522.70654,969.7288,1466.1638,43685.14,43306.94,52537.426,58371.207,40876.035,48297.277,47246.426,51828.504,46552.105,40860.44,44232.414,51226.08,1238.502,51511.098,8194.486,35299.316,36750.473,41334.72,41339.965,51286.434,46644.117,1200.3196,0,0,0,149.55576,0,0,0,46.998672,0,0,0,0,0,0,0,0,0,0,57.32067,0,0,410.09247,0,0,0,0,0,37600.477,37707.188,38576.43,35914.875,
1919,452.2024415112058,1.7382814,,,,56,,,,,,,4644.7163,239.93443,378.89496,0,0,0,0,0,0,0,0,0,0,0,0,348.892,0,0,0,0,0,0,0,0,189.51617,1821.9154,1375.8619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630.9053,903.7057,0,0,0,0,0,0,0,0,
1938,252.10881429085262,1.7399434,,,,59,,,,,,,12617.742,10798.254,100465.74,119174.26,323692.9,232668.75,208504.69,1009166.2,716728.3,1122579.5,558213.7,4991.8105,1404539.5,781670.25,885153.1,71391.2,811431.75,2160539.5,1426161.5,2183744.2,5964439.0,1278094.8,700922.6,1003592.5,5252.6606,7839.7104,7295.029,0,0,0,0,0,0,0,0,0,0,0,44.048252,0,0,0,0,0,0,0,4364.3364,5498.66,0,0,0,0,1219088.9,2052960.4,1214133.5,960969.3,
1898,479.17300830719626,1.7411926,,,,69,,,,,,,1216.6848,1964.5677,2511.9385,117454.88,119248.56,147690.17,163131.39,124710.484,145123.55,122356.76,168621.0,115782.414,117330.24,121289.766,131763.42,2325.4365,129740.58,157849.77,89301.766,98980.8,103272.47,94069.81,131067.234,110860.47,1807.7043,121.310425,98.05786,0,220.81058,0,0,0,61.521385,0,0,0,0,0,0,0,0,98.45004,0,175.08066,0,0,1362.6453,113.961205,0,0,0,0,74904.39,83813.42,110339.125,90220.71,
1918,1058.448745836511,1.744828,,,,69,203,[M+NH4]+,,3,1918;1848;2208,1040.41468,119.1718,355.27362,441.6679,33591.184,37981.26,44068.69,48737.94,38917.742,44090.785,37621.355,50074.184,36299.19,38163.598,39196.27,41742.105,629.60596,43273.977,29859.742,27472.605,30575.596,22832.652,30542.219,37109.336,37588.48,364.9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.07632,0,0,123.93324,0,0,0,0,0,26122.223,27796.51,32659.58,30206.75,
1947,1009.3723719233392,1.7486514,,,,69,215,[M+Na]+,,3,1947;2129;1966,986.38314,0,0,0,11221.198,13385.713,15067.233,15497.687,13136.717,13105.367,12447.923,15334.269,12390.735,13768.788,11140.264,12023.882,126.410545,11888.34,15354.335,8664.251,10091.478,12567.106,11060.425,12656.583,11554.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9376.827,8782.284,12134.8,9957.485,
1968,217.10460419800688,1.7514764,,,,,,,,,,,12667.191,11012.198,12064.68,1638.8735,0,0,732.59753,307.8529,713.1544,1350.142,254.04533,1374.7656,1181.5387,0,1652.3525,11354.881,0,0,0,0,0,442.7898,992.7778,0,11591.842,12461.23,12135.428,57.703373,17783.879,5017.1484,18222.023,17619.053,16939.502,16363.201,16133.813,15671.532,15470.554,10894.121,23286.348,18487.025,17793.016,18596.79,17245.13,17960.344,16939.812,16229.1875,15124.44,13646.55,11611.443,12176.217,11758.442,12408.277,2339.5173,0,575.04395,0,
1877,895.3840423306892,1.7519513,,,,69,209,[M+NH4]+,,2,1877;1884,877.35005,447.9524,0,194.46497,82439.64,89779.3,109450.18,111861.54,128018.11,75625.28,85977.96,114953.97,69618.33,55991.445,73535.586,70263.74,271.16827,89352.75,147972.81,80883.7,74016.914,67351.59,79337.81,98058.72,93222.8,541.005,0,0,0,360.11505,0,0,0,0,0,39.15039,63.53942,0,0,0,0,0,241.25131,0,293.76843,0,0,1305.9902,0,0,0,0,0,69715.21,71459.625,90381.78,74234.32,
2227,1046.3970159294022,1.7545762,,,,69,210,[M+Na]+,,2,1961;2227,1023.40809,563.7273,962.271,1211.614,28746.16,25771.404,14097.724,19751.389,43407.555,29013.791,26755.771,53069.312,43708.984,44291.293,8879.419,24145.459,1320.8918,32170.871,48962.793,21088.424,24088.453,8134.393,19892.336,26752.182,13013.361,1101.0771,0,0,0,60.595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.67712,0,0,0,0,0,21255.967,23776.947,14740.453,23033.596,
1965,246.16968454881285,1.7561587,,,,,,,,,,,0,840.30896,505.68433,0,0,0,0,0,0,0,0,0,0,193.1666,0,614.7686,8689.894,2931.94,11400.57,3969.6406,2448.5505,3198.3647,8183.334,22542.973,705.65576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10020.058,29338.885,13761.993,3689.7603,
1950,1204.506658509242,1.7574921,,,,69,201,[M+NH4]+,,2,1880;1950,1186.47279,0,230.938,330.9332,35765.56,37388.902,48860.973,51279.664,39640.535,47415.566,43737.45,52267.09,41307.043,39889.383,39147.664,43842.83,481.62628,44834.37,28620.938,28973.02,30500.076,36199.613,10015.482,43639.51,39573.984,349.4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27124.045,31330.246,33474.11,29771.645,
1956,1150.474795015548,1.7586238,,,,69,214,[M+NH4]+,,3,2167;1956;2230,1132.44097,0,0,136.67284,18428.54,18357.715,22193.787,23272.562,17511.69,20932.074,19242.79,23875.484,19477.422,17592.357,19139.16,20812.186,274.8083,20025.006,22033.674,14300.063,14488.195,17577.934,16215.439,18214.525,18164.785,171.3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.65848,0,0,0,0,0,14388.074,13618.106,15998.65,14126.388,
1943,1040.438409666605,1.7596239,,,,69,,,,,,,3056.222,4552.528,5622.2437,176902.14,181496.77,212950.62,238235.02,195465.78,214227.14,187495.9,238040.36,195938.75,186445.17,186242.08,205487.89,5311.7056,192146.64,215722.8,149273.03,154350.08,163768.11,150995.48,196624.11,179006.45,5224.969,356.69165,677.3037,0,819.68243,0,0,0,488.2019,0,171.35216,181.03122,0,308.04626,48.617493,33.88495,0,371.44913,0,839.15045,132.9179,0,2537.5002,370.0993,0,0,0,0,136078.14,142180.97,164034.69,146129.77,
1949,1191.45157369759,1.7610453,,,,69,218,[M+Na]+,,3,2209;1949;2197,1168.46222,996.1215,1500.653,1859.741,55458.71,57991.953,68609.98,75746.234,60402.473,66256.19,63378.07,70495.54,64875.258,60626.76,59895.496,67844.17,2160.413,63235.227,69936.32,49735.895,51593.387,56542.266,52307.188,67812.88,60099.58,1931.9174,139.34901,84.33597,0,182.14258,0,0,0,0,0,0,0,0,0,0,0,0,92.748764,0,225.26062,0,0,885.739,0,0,0,0,0,47590.06,50278.906,51798.363,46715.832,
1966,1004.4169921267372,1.7639124,,,,69,215,[M+NH4]+,,4,1947;2129;1966;2192,986.38314,232.85875,211.63312,404.97598,25732.027,29597.61,32540.83,36568.863,28583.63,33669.97,30272.473,33743.617,28978.59,25936.371,30895.893,31140.77,446.17535,29728.875,33285.26,22582.281,23358.61,25132.082,23550.45,29950.848,28452.006,323.72192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.987595,0,0,0,0,0,19982.576,21398.453,24608.521,21394.521,
1970,863.3144539539618,1.766079,,,,69,221,[M+Na]+,,3,1978;2065;1970,840.32534,128.68233,0,75.57463,15038.377,14561.126,17711.283,17650.037,16494.482,17452.244,16598.9,19959.393,15691.91,13485.971,15393.561,15727.627,96.20601,16348.569,19881.389,12326.184,13294.196,14279.151,13141.96,17480.096,16160.278,117.14456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10460.291,12711.063,13084.544,12934.399,
1973,267.1204045516816,1.7666572,,,,,,,,,,,15391.949,45794.996,44010.49,0,279.78174,0,0,247.12947,0,232.57315,0,172.95953,0,0,220.94965,25869.477,0,0,208.97147,0,0,295.6269,203.11664,0,33833.67,9938.883,9336.6455,0,0,6283.63,0,0,1740.1224,79.23301,1817.2941,3401.683,993.1727,23913.012,19781.436,9847.634,8737.416,0,0,0,0,0,23090.277,8224.007,0,0,0,0,222.54926,764.80194,563.885,539.495,
1940,901.3414392494291,1.7667876,,,,69,207,[2M+Na]+,,2,1857;1940,439.17626,0,104.53374,134.56316,14255.935,12341.468,15330.058,12792.318,15124.585,16842.715,11743.744,17564.928,15223.007,11649.918,5394.158,5120.833,247.91977,16686.62,18122.695,10924.191,11374.929,10994.186,5365.079,12790.506,9181.016,269.47278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11645.6875,8133.8174,10699.792,10092.148,
1884,900.339106042331,1.7668706,,,,69,209,[M+Na]+,,2,1877;1884,877.35005,719.0383,1152.3296,1413.8887,23806.861,37061.42,36093.3,43172.688,51779.03,44121.945,34427.51,66200.86,49881.168,40560.152,37145.32,45009.266,1457.2201,45487.445,61059.156,34381.297,30966.574,30231.578,34537.656,41067.33,49613.883,1045.4744,0,0,0,129.41014,0,0,0,57.83632,0,0,0,0,0,0,0,0,0,0,70.65154,0,0,645.4175,0,0,0,0,0,32826.844,28160.686,37302.277,30243.002,
2230,1155.4302787892232,1.7688304,,,,69,214,[M+Na]+,,2,1956;2230,1132.44097,0,0,109.35051,5008.147,5924.496,5289.667,3472.838,5865.266,3578.5078,1763.904,4038.9927,8552.358,10359.81,10050.366,5253.0117,107.68916,3272.2068,4633.662,2771.7344,8311.297,5782.5835,3860.843,9281.395,3069.8066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.952892,0,0,0,0,0,0,0,0,0,0,0,0,0,4372.63,3009.7856,2629.4087,1868.9221,
1961,1041.4422110555322,1.7698016,,,,69,210,[M+NH4]+,,2,1961;2227,1023.40809,1421.287,1627.6716,2631.7427,78698.37,55950.492,43615.62,79773.44,58443.336,41588.094,56559.215,65956.44,56033.81,85705.55,85659.375,65294.57,2243.206,26005.375,64437.996,53770.04,70887.79,35282.9,70844.77,88743.734,35586.305,2256.0571,169.26671,90.96305,0,337.72443,0,0,0,144.18137,0,0,0,0,0,0,0,0,168.0476,0,319.63025,0,0,1179.7334,145.74942,0,0,0,0,49073.4,49815.207,73490.47,67048.04,
2173,269.1009133391887,1.770934,,,,69,219,[M+Na]+,,2,2061;2173,246.11099,88.87838,161.16196,280.05365,2745.824,5488.393,6352.0396,7317.1763,3850.3762,4460.0386,4010.989,8216.231,3923.5776,2145.168,2584.8843,4955.225,90.757965,6728.217,4387.557,2408.4866,1887.374,1308.2166,3417.9114,4634.596,2769.2935,113.966446,75.35707,0,0,0,49.308163,0,0,0,0,0,0,0,0,64.75096,58.52119,76.720825,0,0,0,0,0,209.38684,75.36838,0,0,0,0,2586.587,1781.2788,2832.7986,2279.756,
1978,858.3591838692059,1.7713585,,,,69,221,[M+NH4]+,,4,1978;2163;2065;1970,840.32534,221.25092,441.94363,676.6495,37405.996,37346.81,48330.043,52361.094,40435.414,49462.004,42564.86,55687.895,40809.977,42517.3,41214.98,44804.695,697.2018,44300.086,49638.742,33151.14,34901.043,36949.824,33178.36,42663.78,42814.1,559.8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.314606,0,0,0,0,0,28807.951,30463.564,36627.457,33295.703,
1988,571.1990021113697,1.7716006,,,,69,235,[M+Na]+,,4,2126;1996;2097;1988,548.20987,0,0,0,14204.843,15325.731,19580.934,19756.908,14922.228,17615.766,15954.31,20756.209,14695.205,13672.6875,14182.439,15588.427,145.54262,15981.631,18017.572,11432.921,11634.612,12111.648,11848.707,15499.362,14856.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9715.126,10462.11,12464.319,10211.283,
1990,420.18574946126114,1.7716784,,,,69,247,[M+NH4]+,,6,2128;2188;2019;2131;2174;1990,402.15207,0,0,0,15610.343,15659.206,20639.812,24117.316,18316.77,20392.64,16009.763,23218.95,15651.767,15281.167,16876.158,17863.582,105.91385,18622.99,20574.385,12286.765,14850.423,15409.6455,13745.453,18779.781,16860.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9854.476,10275.211,15693.67,11456.443,
1954,1187.5002913752255,1.7729434,,,,69,224,[M+NH4]+,,2,1954;2213,1169.46604,669.11566,939.07434,1831.3583,19769.252,60299.258,28956.69,51245.9,37744.46,28698.285,29551.926,41112.414,39407.2,61707.125,22238.506,33995.3,1783.667,34947.695,23406.506,48323.402,17068.967,16907.64,17695.629,64897.07,59684.28,1436.596,0,0,0,180.39975,0,0,0,52.388668,0,0,0,0,0,0,0,0,57.609962,0,185.70013,0,0,949.5759,96.084366,0,0,0,0,17961.697,20893.918,16536.467,46220.168,
2019,425.1412356803183,1.7730345,,,,69,247,[M+Na]+,,4,2019;2131;2174;1990,402.15207,0,0,0,6558.896,5235.343,7333.1284,8992.358,4689.715,4068.4956,6533.275,7017.8174,5373.635,6361.5312,5412.654,2965.1304,0,5650.0337,7140.1187,4184.3193,5147.885,3942.7122,3187.9258,6710.9907,5829.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499.0913,4456.54,4903.558,4399.213,
1987,1338.5132935044344,1.7732787,,,,69,220,[M+Na]+,,2,2229;1987,1315.52434,309.70215,479.4248,497.8794,13865.148,4989.9043,19388.703,20142.486,17119.328,15864.622,16782.59,9338.449,18948.697,26576.639,27897.893,11042.097,723.6546,8225.863,29620.88,15168.499,10674.801,8342.816,25346.309,13161.219,9436.231,596.0703,0,0,0,104.82053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.62524,0,0,0,0,0,16200.631,13929.97,23763.82,21397.893,
2010,881.3250749902929,1.7735187,,,,69,225,[M+Na]+,,2,2004;2010,858.33588,0,0,0,12575.965,12020.922,14213.461,16706.082,11558.973,13744.858,12407.636,14967.126,11920.195,11554.654,11214.118,13797.698,0,13051.306,16796.902,10093.07,9433.7295,9868.272,10098.488,11590.335,12012.565,125.5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8418.08,9421.819,11418.137,8947.746,
1974,899.3357387984114,1.7737192,,,,69,242,[2M+Na]+,,4,2124;2123;2008;1974,438.17318,1678.0106,2943.1438,3762.8357,124311.59,129717.54,145599.22,156603.53,131243.22,148181.62,130994.96,159831.31,126913.125,126873.875,129624.61,132700.1,3624.9685,127516.484,152460.06,102770.64,106730.945,120189.08,107258.89,135201.27,124510.43,3317.3584,265.8819,215.37726,0,518.03204,0,0,0,213.83199,0,92.08809,112.548386,0,0,0,0,0,280.5705,0,481.87476,0,0,2194.3093,238.01666,0,0,0,0,94722.875,102562.9,117032.516,100362.734,
